Invoice ID,Date,City,Branch,Customer Type,Gender,Product Line,Unit Price,Quantity,Payment,Rating,Total,Tax
INV-0721,2024-12-21,Delhi,C,Member,Female,Food and beverages,48.97,8,Cash,3.3,391.76,19.59
INV-0722,2024-12-22,Delhi,B,Normal,Female,Health and Beauty,91.84,5,Ewallet,8.4,459.2,22.96
INV-0723,2024-12-23,Bangalore,A,Normal,Male,Food and beverages,64.49,6,Ewallet,7.3,386.94,19.35
INV-0724,2024-12-24,Bangalore,C,Member,Male,Fashion accessories,79.01,3,Ewallet,4.7,237.03,11.85
INV-0725,2024-12-25,Mumbai,B,Member,Male,Fashion accessories,55.42,2,Credit card,8.7,110.84,5.54
INV-0726,2024-12-26,Mumbai,B,Member,Female,Electronic accessories,54.83,9,Ewallet,5.0,493.47,24.67
INV-0727,2024-12-27,Mumbai,B,Normal,Male,Electronic accessories,85.86,6,Credit card,1.5,515.16,25.76
INV-0728,2024-12-28,Bangalore,B,Member,Male,Electronic accessories,16.1,1,Cash,8.7,16.1,0.81
INV-0729,2024-12-29,Mumbai,A,Normal,Male,Home and lifestyle,61.59,3,Ewallet,1.2,184.77,9.24
INV-0730,2024-12-30,Mumbai,B,Member,Male,Electronic accessories,94.85,5,Cash,4.6,474.25,23.71
INV-0731,2024-12-31,Bangalore,B,Normal,Female,Home and lifestyle,56.61,1,Cash,7.5,56.61,2.83
INV-0732,2025-01-01,Mumbai,B,Normal,Male,Home and lifestyle,27.5,4,Cash,4.7,110.0,5.5
INV-0733,2025-01-02,Bangalore,B,Normal,Female,Home and lifestyle,86.31,5,Credit card,9.1,431.55,21.58
INV-0734,2025-01-03,Mumbai,A,Normal,Male,Sports and travel,32.65,1,Ewallet,7.7,32.65,1.63
INV-0735,2025-01-04,Mumbai,A,Member,Female,Electronic accessories,73.07,3,Ewallet,6.1,219.21,10.96
INV-0736,2025-01-05,Mumbai,A,Normal,Male,Health and Beauty,58.62,5,Cash,8.1,293.1,14.66
INV-0737,2025-01-06,Mumbai,B,Member,Female,Home and lifestyle,95.4,2,Credit card,2.6,190.8,9.54
INV-0738,2025-01-07,Bangalore,A,Normal,Female,Fashion accessories,66.19,7,Credit card,1.8,463.33,23.17
INV-0739,2025-01-08,Bangalore,C,Normal,Male,Fashion accessories,85.42,1,Cash,9.2,85.42,4.27
INV-0740,2025-01-09,Bangalore,B,Member,Female,Health and Beauty,10.71,9,Cash,6.9,96.39,4.82
INV-0741,2025-01-10,Mumbai,C,Member,Female,Fashion accessories,99.04,8,Cash,9.6,792.32,39.62
INV-0742,2025-01-11,Bangalore,B,Member,Female,Health and Beauty,16.99,1,Credit card,4.6,16.99,0.85
INV-0743,2025-01-12,Bangalore,A,Normal,Male,Home and lifestyle,38.99,2,Ewallet,2.1,77.98,3.9
INV-0744,2025-01-13,Delhi,A,Normal,Male,Health and Beauty,95.15,4,Cash,7.2,380.6,19.03
INV-0745,2025-01-14,Delhi,B,Normal,Male,Home and lifestyle,10.8,8,Cash,1.5,86.4,4.32
INV-0746,2025-01-15,Mumbai,C,Normal,Female,Home and lifestyle,84.05,2,Cash,4.3,168.1,8.4
INV-0747,2025-01-16,Mumbai,C,Member,Male,Health and Beauty,87.51,4,Credit card,5.0,350.04,17.5
INV-0748,2025-01-17,Mumbai,A,Normal,Male,Home and lifestyle,49.58,2,Ewallet,5.7,99.16,4.96
INV-0749,2025-01-18,Mumbai,A,Member,Male,Fashion accessories,33.02,2,Ewallet,7.5,66.04,3.3
INV-0750,2025-01-19,Mumbai,C,Normal,Female,Electronic accessories,82.24,7,Credit card,5.6,575.68,28.78
INV-0751,2025-01-20,Bangalore,C,Member,Male,Electronic accessories,53.01,8,Ewallet,7.9,424.08,21.2
INV-0752,2025-01-21,Delhi,B,Normal,Male,Home and lifestyle,22.09,9,Cash,7.5,198.81,9.94
INV-0753,2025-01-22,Mumbai,A,Member,Male,Fashion accessories,93.51,2,Ewallet,6.4,187.02,9.35
INV-0754,2025-01-23,Bangalore,B,Normal,Female,Fashion accessories,90.64,2,Cash,9.5,181.28,9.06
INV-0755,2025-01-24,Bangalore,B,Member,Female,Sports and travel,54.24,9,Cash,1.8,488.16,24.41
INV-0756,2025-01-25,Delhi,A,Normal,Female,Fashion accessories,87.1,3,Cash,3.2,261.3,13.07
INV-0757,2025-01-26,Mumbai,A,Member,Male,Fashion accessories,47.67,1,Ewallet,3.7,47.67,2.38
INV-0758,2025-01-27,Delhi,C,Member,Male,Fashion accessories,71.51,3,Cash,9.5,214.53,10.73
INV-0759,2025-01-28,Bangalore,C,Member,Female,Electronic accessories,45.82,3,Credit card,6.6,137.46,6.87
INV-0760,2025-01-29,Mumbai,C,Member,Female,Fashion accessories,55.52,9,Ewallet,6.4,499.68,24.98
INV-0761,2025-01-30,Delhi,B,Member,Female,Sports and travel,27.06,7,Cash,2.7,189.42,9.47
INV-0762,2025-01-31,Delhi,C,Normal,Female,Electronic accessories,96.85,8,Ewallet,1.3,774.8,38.74
INV-0763,2025-02-01,Mumbai,C,Member,Male,Electronic accessories,36.48,2,Credit card,3.1,72.96,3.65
INV-0764,2025-02-02,Mumbai,C,Normal,Female,Electronic accessories,19.31,9,Credit card,7.1,173.79,8.69
INV-0765,2025-02-03,Delhi,A,Normal,Female,Health and Beauty,22.99,3,Cash,5.4,68.97,3.45
INV-0766,2025-02-04,Mumbai,A,Member,Female,Fashion accessories,11.27,3,Credit card,5.9,33.81,1.69
INV-0767,2025-02-05,Mumbai,A,Normal,Male,Fashion accessories,74.44,4,Ewallet,7.1,297.76,14.89
INV-0768,2025-02-06,Bangalore,C,Member,Female,Health and Beauty,60.8,6,Cash,10.0,364.8,18.24
INV-0769,2025-02-07,Delhi,C,Normal,Female,Food and beverages,81.51,3,Ewallet,4.1,244.53,12.23
INV-0770,2025-02-08,Bangalore,B,Normal,Female,Health and Beauty,55.64,3,Ewallet,3.1,166.92,8.35
INV-0771,2025-02-09,Delhi,B,Normal,Female,Sports and travel,81.26,4,Cash,5.3,325.04,16.25
INV-0772,2025-02-10,Bangalore,A,Normal,Male,Home and lifestyle,72.62,9,Credit card,9.7,653.58,32.68
INV-0773,2025-02-11,Delhi,C,Member,Female,Food and beverages,80.01,8,Cash,9.3,640.08,32.0
INV-0774,2025-02-12,Bangalore,C,Member,Male,Health and Beauty,46.58,5,Ewallet,2.4,232.9,11.65
INV-0775,2025-02-13,Mumbai,B,Normal,Male,Health and Beauty,68.3,2,Credit card,8.6,136.6,6.83
INV-0776,2025-02-14,Mumbai,A,Normal,Male,Sports and travel,26.18,6,Credit card,4.9,157.08,7.85
INV-0777,2025-02-15,Bangalore,B,Normal,Female,Electronic accessories,38.96,2,Ewallet,5.0,77.92,3.9
INV-0778,2025-02-16,Mumbai,C,Normal,Female,Sports and travel,25.53,8,Cash,6.5,204.24,10.21
INV-0779,2025-02-17,Bangalore,C,Normal,Female,Sports and travel,46.78,2,Cash,3.2,93.56,4.68
INV-0780,2025-02-18,Bangalore,C,Member,Female,Electronic accessories,31.73,1,Cash,5.9,31.73,1.59
INV-0781,2025-02-19,Delhi,C,Normal,Female,Home and lifestyle,46.62,7,Credit card,8.9,326.34,16.32
INV-0782,2025-02-20,Delhi,C,Normal,Male,Food and beverages,97.77,8,Credit card,5.6,782.16,39.11
INV-0783,2025-02-21,Delhi,B,Normal,Male,Food and beverages,38.83,1,Cash,6.1,38.83,1.94
INV-0784,2025-02-22,Delhi,B,Member,Female,Electronic accessories,98.42,9,Cash,8.1,885.78,44.29
INV-0785,2025-02-23,Bangalore,B,Normal,Male,Electronic accessories,67.27,9,Cash,6.8,605.43,30.27
INV-0786,2025-02-24,Mumbai,B,Member,Female,Health and Beauty,43.76,6,Cash,7.1,262.56,13.13
INV-0787,2025-02-25,Bangalore,B,Member,Male,Home and lifestyle,87.17,7,Ewallet,1.6,610.19,30.51
INV-0788,2025-02-26,Bangalore,A,Normal,Male,Health and Beauty,65.76,1,Ewallet,9.0,65.76,3.29
INV-0789,2025-02-27,Mumbai,A,Member,Female,Fashion accessories,32.68,4,Ewallet,4.3,130.72,6.54
INV-0790,2025-02-28,Bangalore,C,Normal,Male,Sports and travel,81.36,7,Cash,7.8,569.52,28.48
INV-0791,2025-03-01,Delhi,B,Member,Female,Health and Beauty,48.96,5,Ewallet,4.8,244.8,12.24
INV-0792,2025-03-02,Delhi,C,Normal,Female,Health and Beauty,42.18,4,Cash,2.1,168.72,8.44
INV-0793,2025-03-03,Delhi,A,Member,Male,Home and lifestyle,39.72,6,Credit card,8.2,238.32,11.92
INV-0794,2025-03-04,Bangalore,B,Member,Female,Sports and travel,72.76,6,Ewallet,1.8,436.56,21.83
INV-0795,2025-03-05,Mumbai,C,Member,Female,Home and lifestyle,34.18,5,Cash,9.7,170.9,8.54
INV-0796,2025-03-06,Delhi,B,Normal,Female,Electronic accessories,82.75,3,Credit card,8.4,248.25,12.41
INV-0797,2025-03-07,Bangalore,B,Member,Male,Home and lifestyle,36.58,8,Ewallet,9.8,292.64,14.63
INV-0798,2025-03-08,Bangalore,C,Normal,Male,Food and beverages,58.97,2,Credit card,7.8,117.94,5.9
INV-0799,2025-03-09,Bangalore,C,Member,Female,Home and lifestyle,53.91,9,Cash,5.7,485.19,24.26
INV-0800,2025-03-10,Mumbai,B,Member,Male,Home and lifestyle,86.98,6,Credit card,7.1,521.88,26.09
INV-0801,2025-03-11,Mumbai,C,Member,Female,Fashion accessories,89.95,6,Cash,8.6,539.7,26.99
INV-0802,2025-03-12,Mumbai,B,Member,Female,Electronic accessories,26.59,8,Cash,5.5,212.72,10.64
INV-0803,2025-03-13,Delhi,B,Normal,Female,Home and lifestyle,62.68,9,Credit card,4.6,564.12,28.21
INV-0804,2025-03-14,Bangalore,A,Member,Male,Health and Beauty,90.84,9,Credit card,6.5,817.56,40.88
INV-0805,2025-03-15,Delhi,C,Member,Male,Sports and travel,50.15,8,Cash,2.3,401.2,20.06
INV-0806,2025-03-16,Mumbai,B,Normal,Male,Sports and travel,92.97,4,Ewallet,5.2,371.88,18.59
INV-0807,2025-03-17,Delhi,B,Member,Male,Home and lifestyle,35.11,1,Ewallet,1.6,35.11,1.76
INV-0808,2025-03-18,Bangalore,B,Member,Male,Fashion accessories,64.79,5,Ewallet,4.2,323.95,16.2
INV-0809,2025-03-19,Delhi,A,Normal,Female,Fashion accessories,71.42,9,Credit card,3.2,642.78,32.14
INV-0810,2025-03-20,Delhi,C,Member,Female,Sports and travel,30.54,4,Cash,2.6,122.16,6.11
INV-0811,2025-03-21,Bangalore,A,Member,Male,Fashion accessories,11.24,9,Credit card,8.9,101.16,5.06
INV-0812,2025-03-22,Bangalore,C,Normal,Female,Food and beverages,47.51,3,Cash,3.8,142.53,7.13
INV-0813,2025-03-23,Bangalore,C,Normal,Male,Fashion accessories,94.46,9,Cash,3.0,850.14,42.51
INV-0814,2025-03-24,Delhi,A,Member,Female,Health and Beauty,40.87,9,Credit card,9.4,367.83,18.39
INV-0815,2025-03-25,Mumbai,B,Normal,Female,Home and lifestyle,80.18,6,Ewallet,2.0,481.08,24.05
INV-0816,2025-03-26,Delhi,A,Normal,Male,Home and lifestyle,25.73,8,Cash,8.7,205.84,10.29
INV-0817,2025-03-27,Mumbai,B,Normal,Male,Fashion accessories,40.78,2,Credit card,9.4,81.56,4.08
INV-0818,2025-03-28,Delhi,A,Member,Female,Food and beverages,23.01,3,Credit card,6.0,69.03,3.45
INV-0819,2025-03-29,Delhi,C,Normal,Male,Health and Beauty,74.51,7,Cash,2.8,521.57,26.08
INV-0820,2025-03-30,Mumbai,C,Member,Female,Fashion accessories,72.94,9,Ewallet,2.4,656.46,32.82
INV-0821,2025-03-31,Delhi,C,Normal,Male,Food and beverages,71.96,5,Credit card,4.5,359.8,17.99
INV-0822,2025-04-01,Mumbai,B,Member,Male,Electronic accessories,32.81,1,Ewallet,9.8,32.81,1.64
INV-0823,2025-04-02,Bangalore,B,Member,Male,Health and Beauty,72.31,3,Cash,5.5,216.93,10.85
INV-0824,2025-04-03,Mumbai,A,Member,Female,Home and lifestyle,30.46,9,Cash,6.3,274.14,13.71
INV-0825,2025-04-04,Mumbai,B,Normal,Male,Health and Beauty,48.22,6,Cash,5.6,289.32,14.47
INV-0826,2025-04-05,Bangalore,A,Member,Female,Sports and travel,43.47,5,Credit card,3.5,217.35,10.87
INV-0827,2025-04-06,Delhi,A,Member,Male,Electronic accessories,41.98,8,Ewallet,6.9,335.84,16.79
INV-0828,2025-04-07,Delhi,B,Member,Female,Food and beverages,15.19,7,Cash,5.6,106.33,5.32
INV-0829,2025-04-08,Bangalore,A,Member,Male,Health and Beauty,66.85,9,Ewallet,6.6,601.65,30.08
INV-0830,2025-04-09,Mumbai,A,Normal,Female,Health and Beauty,73.66,5,Cash,3.1,368.3,18.42
INV-0831,2025-04-10,Mumbai,A,Normal,Female,Health and Beauty,65.22,9,Credit card,6.3,586.98,29.35
INV-0832,2025-04-11,Bangalore,C,Member,Female,Sports and travel,68.35,2,Cash,4.1,136.7,6.84
INV-0833,2025-04-12,Bangalore,A,Normal,Male,Electronic accessories,25.29,3,Credit card,2.2,75.87,3.79
INV-0834,2025-04-13,Bangalore,C,Member,Female,Health and Beauty,23.45,8,Credit card,3.7,187.6,9.38
INV-0835,2025-04-14,Delhi,B,Member,Male,Health and Beauty,56.28,4,Ewallet,7.7,225.12,11.26
INV-0836,2025-04-15,Delhi,C,Normal,Male,Home and lifestyle,88.78,9,Credit card,2.0,799.02,39.95
INV-0837,2025-04-16,Bangalore,C,Normal,Female,Electronic accessories,26.56,7,Credit card,2.3,185.92,9.3
INV-0838,2025-04-17,Delhi,C,Normal,Male,Home and lifestyle,51.66,2,Credit card,4.0,103.32,5.17
INV-0839,2025-04-18,Mumbai,C,Normal,Male,Sports and travel,48.6,7,Ewallet,2.9,340.2,17.01
INV-0840,2025-04-19,Bangalore,C,Member,Male,Electronic accessories,54.76,2,Credit card,8.2,109.52,5.48
INV-0841,2025-04-20,Delhi,C,Normal,Female,Home and lifestyle,24.54,8,Credit card,4.5,196.32,9.82
INV-0842,2025-04-21,Bangalore,B,Member,Male,Sports and travel,40.82,6,Ewallet,7.9,244.92,12.25
INV-0843,2025-04-22,Bangalore,C,Normal,Male,Electronic accessories,33.57,9,Credit card,6.6,302.13,15.11
INV-0844,2025-04-23,Mumbai,C,Member,Male,Electronic accessories,86.01,8,Credit card,5.4,688.08,34.4
INV-0845,2025-04-24,Bangalore,C,Normal,Male,Electronic accessories,82.03,2,Credit card,1.7,164.06,8.2
INV-0846,2025-04-25,Delhi,C,Normal,Female,Electronic accessories,48.4,8,Cash,9.8,387.2,19.36
INV-0847,2025-04-26,Bangalore,A,Member,Male,Sports and travel,64.63,6,Ewallet,3.2,387.78,19.39
INV-0848,2025-04-27,Mumbai,B,Normal,Male,Electronic accessories,23.09,2,Ewallet,9.8,46.18,2.31
INV-0849,2025-04-28,Mumbai,A,Normal,Female,Home and lifestyle,55.87,1,Cash,1.2,55.87,2.79
INV-0850,2025-04-29,Mumbai,C,Normal,Male,Fashion accessories,36.73,3,Cash,2.8,110.19,5.51
INV-0851,2025-04-30,Mumbai,C,Member,Female,Food and beverages,87.37,9,Credit card,9.7,786.33,39.32
INV-0852,2025-05-01,Mumbai,A,Member,Male,Electronic accessories,70.44,8,Cash,7.3,563.52,28.18
INV-0853,2025-05-02,Mumbai,A,Member,Female,Sports and travel,67.01,8,Credit card,3.2,536.08,26.8
INV-0854,2025-05-03,Bangalore,B,Normal,Female,Health and Beauty,21.23,7,Ewallet,3.6,148.61,7.43
INV-0855,2025-05-04,Bangalore,C,Normal,Male,Health and Beauty,52.35,5,Cash,7.7,261.75,13.09
INV-0856,2025-05-05,Delhi,A,Member,Female,Fashion accessories,98.79,1,Credit card,3.3,98.79,4.94
INV-0857,2025-05-06,Delhi,C,Normal,Male,Health and Beauty,95.35,8,Ewallet,6.7,762.8,38.14
INV-0858,2025-05-07,Bangalore,A,Member,Male,Health and Beauty,68.06,6,Ewallet,3.1,408.36,20.42
INV-0859,2025-05-08,Delhi,C,Member,Male,Fashion accessories,23.66,4,Ewallet,9.8,94.64,4.73
INV-0860,2025-05-09,Mumbai,B,Member,Male,Electronic accessories,67.52,5,Cash,2.1,337.6,16.88
INV-0861,2025-05-10,Delhi,B,Normal,Male,Health and Beauty,60.91,9,Cash,5.5,548.19,27.41
INV-0862,2025-05-11,Mumbai,C,Normal,Male,Electronic accessories,52.18,8,Ewallet,9.2,417.44,20.87
INV-0863,2025-05-12,Bangalore,A,Normal,Male,Sports and travel,48.52,1,Ewallet,3.3,48.52,2.43
INV-0864,2025-05-13,Bangalore,C,Normal,Male,Food and beverages,63.93,7,Cash,7.3,447.51,22.38
INV-0865,2025-05-14,Mumbai,A,Normal,Female,Health and Beauty,86.5,2,Cash,7.1,173.0,8.65
INV-0866,2025-05-15,Mumbai,B,Normal,Male,Sports and travel,77.6,8,Cash,9.4,620.8,31.04
INV-0867,2025-05-16,Mumbai,A,Normal,Male,Fashion accessories,62.14,3,Credit card,4.5,186.42,9.32
INV-0868,2025-05-17,Mumbai,B,Member,Female,Health and Beauty,93.22,5,Ewallet,3.5,466.1,23.31
INV-0869,2025-05-18,Mumbai,C,Normal,Female,Electronic accessories,15.83,1,Ewallet,3.3,15.83,0.79
INV-0870,2025-05-19,Delhi,B,Member,Female,Home and lifestyle,99.22,5,Cash,4.0,496.1,24.81
INV-0871,2025-05-20,Mumbai,A,Member,Female,Sports and travel,14.77,4,Ewallet,8.2,59.08,2.95
INV-0872,2025-05-21,Delhi,A,Normal,Female,Fashion accessories,27.95,6,Cash,6.7,167.7,8.38
INV-0873,2025-05-22,Bangalore,B,Normal,Female,Electronic accessories,48.05,4,Ewallet,4.6,192.2,9.61
INV-0874,2025-05-23,Bangalore,A,Member,Male,Electronic accessories,19.68,2,Cash,2.8,39.36,1.97
INV-0875,2025-05-24,Mumbai,B,Member,Female,Health and Beauty,66.13,2,Credit card,6.9,132.26,6.61
INV-0876,2025-05-25,Bangalore,B,Member,Female,Electronic accessories,14.32,8,Credit card,1.5,114.56,5.73
INV-0877,2025-05-26,Mumbai,B,Normal,Male,Home and lifestyle,35.62,5,Cash,5.9,178.1,8.9
INV-0878,2025-05-27,Mumbai,C,Member,Male,Fashion accessories,15.49,8,Credit card,4.0,123.92,6.2
INV-0879,2025-05-28,Mumbai,B,Normal,Male,Fashion accessories,73.32,4,Credit card,6.4,293.28,14.66
INV-0880,2025-05-29,Bangalore,A,Member,Female,Home and lifestyle,70.16,4,Ewallet,6.7,280.64,14.03
INV-0881,2025-05-30,Delhi,C,Member,Male,Sports and travel,44.07,9,Ewallet,9.1,396.63,19.83
INV-0882,2025-05-31,Delhi,B,Normal,Female,Sports and travel,26.94,5,Credit card,9.1,134.7,6.74
INV-0883,2025-06-01,Mumbai,A,Member,Female,Fashion accessories,77.23,8,Ewallet,6.7,617.84,30.89
INV-0884,2025-06-02,Bangalore,C,Member,Female,Home and lifestyle,40.63,9,Ewallet,6.8,365.67,18.28
INV-0885,2025-06-03,Mumbai,C,Member,Female,Sports and travel,81.58,8,Ewallet,8.9,652.64,32.63
INV-0886,2025-06-04,Delhi,C,Normal,Male,Electronic accessories,53.91,3,Credit card,8.3,161.73,8.09
INV-0887,2025-06-05,Bangalore,C,Normal,Female,Health and Beauty,57.31,9,Ewallet,6.1,515.79,25.79
INV-0888,2025-06-06,Mumbai,B,Normal,Male,Home and lifestyle,12.56,2,Cash,7.9,25.12,1.26
INV-0889,2025-06-07,Delhi,A,Normal,Male,Health and Beauty,67.98,9,Cash,5.1,611.82,30.59
INV-0890,2025-06-08,Bangalore,B,Member,Male,Fashion accessories,41.56,6,Credit card,3.6,249.36,12.47
INV-0891,2025-06-09,Bangalore,B,Member,Male,Sports and travel,30.63,6,Credit card,7.4,183.78,9.19
INV-0892,2025-06-10,Mumbai,A,Member,Male,Food and beverages,49.05,7,Ewallet,4.5,343.35,17.17
INV-0893,2025-06-11,Mumbai,C,Member,Female,Sports and travel,44.42,8,Ewallet,2.2,355.36,17.77
INV-0894,2025-06-12,Bangalore,C,Normal,Female,Home and lifestyle,52.28,2,Credit card,7.8,104.56,5.23
INV-0895,2025-06-13,Mumbai,A,Member,Male,Sports and travel,98.15,4,Ewallet,7.3,392.6,19.63
INV-0896,2025-06-14,Mumbai,A,Normal,Female,Food and beverages,42.79,1,Credit card,5.0,42.79,2.14
INV-0897,2025-06-15,Mumbai,B,Normal,Male,Sports and travel,79.7,9,Credit card,1.5,717.3,35.86
INV-0898,2025-06-16,Delhi,A,Normal,Female,Health and Beauty,59.75,6,Credit card,9.3,358.5,17.92
INV-0899,2025-06-17,Mumbai,A,Normal,Male,Home and lifestyle,90.02,5,Ewallet,7.1,450.1,22.51
INV-0900,2025-06-18,Bangalore,A,Normal,Female,Sports and travel,41.95,1,Cash,2.9,41.95,2.1
INV-0901,2025-06-19,Delhi,C,Normal,Male,Electronic accessories,32.1,4,Cash,5.5,128.4,6.42
INV-0902,2025-06-20,Bangalore,B,Member,Female,Fashion accessories,91.99,7,Credit card,1.0,643.93,32.2
INV-0903,2025-06-21,Bangalore,A,Normal,Female,Sports and travel,13.92,5,Ewallet,8.8,69.6,3.48
INV-0904,2025-06-22,Delhi,C,Normal,Female,Fashion accessories,95.57,9,Cash,7.3,860.13,43.01
INV-0905,2025-06-23,Delhi,B,Normal,Female,Health and Beauty,60.08,3,Ewallet,1.7,180.24,9.01
INV-0906,2025-06-24,Bangalore,B,Member,Female,Sports and travel,43.87,4,Ewallet,7.2,175.48,8.77
INV-0907,2025-06-25,Bangalore,C,Normal,Male,Sports and travel,99.55,1,Cash,9.8,99.55,4.98
INV-0908,2025-06-26,Bangalore,B,Member,Female,Electronic accessories,15.25,7,Ewallet,2.3,106.75,5.34
INV-0909,2025-06-27,Delhi,B,Member,Male,Fashion accessories,56.5,8,Ewallet,1.8,452.0,22.6
INV-0910,2025-06-28,Mumbai,A,Member,Male,Sports and travel,12.8,4,Credit card,9.4,51.2,2.56
INV-0911,2025-06-29,Bangalore,A,Member,Male,Fashion accessories,61.41,4,Cash,7.2,245.64,12.28
INV-0912,2025-06-30,Delhi,B,Normal,Male,Food and beverages,26.24,8,Ewallet,8.6,209.92,10.5
INV-0913,2025-07-01,Delhi,B,Normal,Female,Fashion accessories,66.79,6,Cash,8.7,400.74,20.04
INV-0914,2025-07-02,Bangalore,B,Normal,Male,Food and beverages,98.28,9,Ewallet,9.2,884.52,44.23
INV-0915,2025-07-03,Delhi,A,Normal,Male,Food and beverages,88.74,3,Cash,9.8,266.22,13.31
INV-0916,2025-07-04,Bangalore,A,Normal,Female,Health and Beauty,50.67,9,Credit card,7.8,456.03,22.8
INV-0917,2025-07-05,Delhi,C,Normal,Female,Food and beverages,73.76,3,Cash,6.2,221.28,11.06
INV-0918,2025-07-06,Delhi,B,Member,Male,Fashion accessories,79.97,8,Cash,6.1,639.76,31.99
INV-0919,2025-07-07,Delhi,A,Member,Female,Electronic accessories,54.54,6,Ewallet,4.3,327.24,16.36
INV-0920,2025-07-08,Mumbai,A,Member,Male,Health and Beauty,57.57,4,Credit card,4.2,230.28,11.51
INV-0921,2025-07-09,Delhi,A,Member,Female,Sports and travel,23.57,2,Cash,9.3,47.14,2.36
INV-0922,2025-07-10,Bangalore,A,Member,Female,Health and Beauty,43.25,3,Ewallet,5.7,129.75,6.49
INV-0923,2025-07-11,Mumbai,B,Normal,Male,Home and lifestyle,22.8,7,Ewallet,5.7,159.6,7.98
INV-0924,2025-07-12,Bangalore,A,Member,Male,Food and beverages,75.42,2,Credit card,5.4,150.84,7.54
INV-0925,2025-07-13,Bangalore,B,Member,Male,Fashion accessories,52.93,3,Ewallet,5.3,158.79,7.94
INV-0926,2025-07-14,Delhi,B,Member,Female,Sports and travel,50.4,4,Cash,9.4,201.6,10.08
INV-0927,2025-07-15,Mumbai,C,Normal,Male,Fashion accessories,89.74,1,Credit card,3.9,89.74,4.49
INV-0928,2025-07-16,Delhi,B,Normal,Male,Food and beverages,57.49,7,Credit card,9.6,402.43,20.12
INV-0929,2025-07-17,Mumbai,B,Normal,Female,Home and lifestyle,46.82,3,Ewallet,1.9,140.46,7.02
INV-0930,2025-07-18,Mumbai,C,Normal,Male,Sports and travel,34.2,8,Cash,9.2,273.6,13.68
INV-0931,2025-07-19,Mumbai,A,Normal,Male,Food and beverages,16.48,2,Cash,2.0,32.96,1.65
INV-0932,2025-07-20,Bangalore,C,Normal,Male,Fashion accessories,47.63,2,Credit card,1.1,95.26,4.76
INV-0933,2025-07-21,Mumbai,C,Member,Male,Home and lifestyle,12.32,2,Cash,6.0,24.64,1.23
INV-0934,2025-07-22,Delhi,A,Normal,Female,Fashion accessories,36.2,6,Ewallet,8.2,217.2,10.86
INV-0935,2025-07-23,Delhi,A,Normal,Male,Health and Beauty,55.32,1,Ewallet,3.6,55.32,2.77
INV-0936,2025-07-24,Bangalore,A,Normal,Male,Electronic accessories,96.93,6,Credit card,2.3,581.58,29.08
INV-0937,2025-07-25,Delhi,B,Normal,Male,Home and lifestyle,19.84,1,Cash,4.1,19.84,0.99
INV-0938,2025-07-26,Delhi,C,Normal,Female,Health and Beauty,70.57,1,Cash,9.8,70.57,3.53
INV-0939,2025-07-27,Delhi,A,Normal,Female,Sports and travel,54.99,7,Credit card,6.7,384.93,19.25
INV-0940,2025-07-28,Bangalore,A,Normal,Male,Sports and travel,79.94,8,Ewallet,3.3,639.52,31.98
INV-0941,2025-07-29,Bangalore,C,Member,Male,Home and lifestyle,22.92,6,Cash,8.5,137.52,6.88
INV-0942,2025-07-30,Mumbai,A,Normal,Female,Sports and travel,17.49,6,Ewallet,9.3,104.94,5.25
INV-0943,2025-07-31,Bangalore,A,Member,Male,Food and beverages,45.93,8,Cash,4.3,367.44,18.37
INV-0944,2025-08-01,Bangalore,C,Member,Female,Food and beverages,81.73,1,Credit card,4.2,81.73,4.09
INV-0945,2025-08-02,Bangalore,A,Member,Male,Food and beverages,27.25,8,Credit card,7.0,218.0,10.9
INV-0946,2025-08-03,Delhi,C,Member,Female,Electronic accessories,79.1,2,Ewallet,8.1,158.2,7.91
INV-0947,2025-08-04,Delhi,C,Normal,Female,Food and beverages,36.13,3,Ewallet,3.7,108.39,5.42
INV-0948,2025-08-05,Bangalore,C,Normal,Male,Food and beverages,29.52,5,Ewallet,3.1,147.6,7.38
INV-0949,2025-08-06,Delhi,C,Member,Male,Sports and travel,11.5,1,Ewallet,7.9,11.5,0.58
INV-0950,2025-08-07,Delhi,A,Member,Male,Food and beverages,45.88,9,Ewallet,2.2,412.92,20.65
INV-0951,2025-08-08,Delhi,A,Member,Male,Sports and travel,44.3,9,Cash,3.0,398.7,19.94
INV-0952,2025-08-09,Mumbai,C,Member,Male,Electronic accessories,69.34,4,Ewallet,5.2,277.36,13.87
INV-0953,2025-08-10,Mumbai,B,Member,Female,Electronic accessories,16.38,9,Ewallet,5.4,147.42,7.37
INV-0954,2025-08-11,Delhi,B,Normal,Male,Food and beverages,23.73,4,Credit card,8.0,94.92,4.75
INV-0955,2025-08-12,Bangalore,B,Normal,Female,Food and beverages,11.49,3,Ewallet,5.0,34.47,1.72
INV-0956,2025-08-13,Bangalore,C,Member,Male,Health and Beauty,20.24,1,Credit card,2.6,20.24,1.01
INV-0957,2025-08-14,Delhi,C,Member,Male,Electronic accessories,68.66,4,Credit card,5.3,274.64,13.73
INV-0958,2025-08-15,Delhi,B,Member,Male,Home and lifestyle,46.24,4,Ewallet,2.4,184.96,9.25
INV-0959,2025-08-16,Delhi,A,Normal,Male,Sports and travel,38.89,5,Cash,2.4,194.45,9.72
INV-0960,2025-08-17,Mumbai,B,Member,Male,Sports and travel,60.21,2,Cash,4.6,120.42,6.02
